customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6137-VHVEG,Female,0,Yes,Yes,53,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),108.22,5735.66,No
4028-MOTEO,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),93.82,5723.02,Yes
4515-GNVDE,Male,0,No,Yes,56,No,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),85.53,4789.68,No
6017-VHVEG,Female,1,No,Yes,53,No,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),97.47,5165.91,No
8682-HZTQW,Male,0,No,No,65,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,44.57,2897.05,Yes
7962-QPYBK,Male,0,Yes,Yes,52,No,No phone service,DSL,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),67.69,3519.88,No
5803-HZTQW,Female,0,No,Yes,30,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,56.26,1687.8,No
5384-MOTEO,Male,1,Yes,Yes,70,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,No,Mailed check,70.07,4904.9,Yes
6563-GNVDE,Female,0,No,No,18,Yes,No phone service,No,Yes,No,No,No internet service,No,No,One year,No,Electronic check,82.22,1479.96,No
9196-HZTQW,Male,0,No,Yes,7,Yes,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),23.64,165.48,No
1726-MOTEO,Female,0,Yes,Yes,37,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),37.51,1387.87,No
8757-VHVEG,Male,0,Yes,Yes,27,Yes,No,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,95.36,2574.72,Yes
5700-HZTQW,Male,0,No,Yes,59,No,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Bank transfer (automatic),83.8,4944.2,No
8888-MOTEO,Male,1,No,No,39,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),86.08,3357.12,No
4013-MOTEO,Male,0,No,Yes,24,Yes,Yes,No,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.29,2406.96,No
1185-QPYBK,Female,0,Yes,Yes,36,No,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),56.33,2027.88,Yes
4365-VHVEG,Male,0,Yes,Yes,43,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,31.0,1333.0,Yes
6633-MOTEO,Male,1,No,No,47,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,No,Mailed check,24.77,1164.19,No
8621-GNVDE,Male,0,Yes,Yes,12,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),115.29,1383.48,No
3506-HZTQW,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),79.95,4876.95,No
4638-HZTQW,Female,0,No,Yes,58,No,No phone service,No,No,No,No internet service,Yes,No,No,One year,Yes,Mailed check,83.6,4848.8,Yes
7568-QPYBK,Female,1,No,Yes,61,No,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),112.59,6867.99,No
1791-GNVDE,Male,0,No,Yes,30,No,Yes,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,23.08,692.4,Yes
4588-QPYBK,Female,0,No,Yes,71,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,One year,No,Mailed check,72.4,5140.4,Yes
8763-VHVEG,Male,1,Yes,No,35,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),63.64,2227.4,No
5691-QPYBK,Male,1,Yes,Yes,13,No,No phone service,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.26,1303.38,No
5455-GNVDE,Female,0,No,No,39,Yes,No phone service,No,Yes,No internet service,Yes,No,No,No,One year,No,Mailed check,110.21,4298.19,No
7956-GNVDE,Male,1,Yes,No,54,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),62.02,3349.08,No
8265-HZTQW,Male,0,Yes,Yes,25,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,45.32,1133.0,No
9910-GNVDE,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),93.92,4508.16,No
7291-HZTQW,Male,0,No,Yes,43,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,One year,Yes,Electronic check,34.05,1464.15,No
8902-HZTQW,Female,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.52,206.64,No
1568-VHVEG,Male,0,No,Yes,67,No,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,27.94,1871.98,No
4184-GNVDE,Female,1,Yes,Yes,64,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),86.27,5521.28,Yes
8783-VHVEG,Male,0,No,No,54,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),96.16,5192.64,Yes
8403-VHVEG,Male,1,Yes,Yes,43,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,68.78,2957.54,No
1439-GNVDE,Female,0,Yes,Yes,44,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,42.68,1877.92,Yes
4023-QPYBK,Female,0,No,No,35,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,No,Mailed check,79.65,2787.75,No
9024-QPYBK,Female,0,No,Yes,58,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),32.67,1894.86,Yes
2381-HZTQW,Male,0,No,No,61,No,No,No,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.06,3297.66,Yes
3171-GNVDE,Female,0,No,No,4,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),23.04,92.16,No
5468-MOTEO,Male,1,Yes,No,60,Yes,No,No,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Electronic check,57.38,3442.8,Yes
2460-MOTEO,Female,0,No,No,4,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,One year,No,Mailed check,107.49,429.96,No
7917-GNVDE,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,118.65,6525.75,Yes
8216-VHVEG,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,31.86,2166.48,No
8049-GNVDE,Male,0,No,Yes,41,No,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,57.58,2360.78,No
7877-MOTEO,Female,0,Yes,Yes,67,No,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Mailed check,58.24,3902.08,No
1549-QPYBK,Female,1,Yes,Yes,16,No,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,62.08,993.28,No
9920-MOTEO,Male,0,Yes,No,72,No,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,64.78,4664.16,No
6193-GNVDE,Male,0,Yes,No,16,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,Two year,No,Electronic check,28.62,457.92,No
3761-VHVEG,Male,0,No,Yes,12,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Two year,No,Electronic check,60.47,725.64,No
7444-HZTQW,Male,0,Yes,Yes,3,Yes,Yes,No,No,No,Yes,Yes,No,No internet service,Two year,No,Mailed check,39.22,117.66,Yes
5297-VHVEG,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.3,4991.3,Yes
7589-MOTEO,Female,0,No,Yes,31,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,35.22,1091.82,Yes
6899-GNVDE,Female,0,No,Yes,68,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),74.21,5046.28,No
1388-HZTQW,Male,0,Yes,No,0,No,No phone service,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,91.44,91.44,Yes
4491-VHVEG,Male,0,Yes,No,72,No,Yes,No,No,No,Yes,No internet service,No,Yes,One year,No,Electronic check,85.7,6170.4,No
3717-HZTQW,Male,0,No,No,70,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,96.81,6776.7,No
2574-QPYBK,Female,0,Yes,Yes,69,No,No phone service,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),92.97,6414.93,Yes
9603-VHVEG,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Mailed check,109.82,658.92,No
8775-GNVDE,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),100.28,2707.56,No
6352-VHVEG,Female,0,Yes,Yes,33,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),90.13,2974.29,No
7813-VHVEG,Female,0,No,Yes,5,No,Yes,No,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,41.33,206.65,No
5662-QPYBK,Male,0,No,No,24,Yes,No,DSL,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),37.1,890.4,Yes
8813-VHVEG,Male,0,No,No,71,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,99.37,7055.27,No
4062-QPYBK,Male,0,Yes,Yes,51,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,67.88,3461.88,Yes
1583-QPYBK,Female,0,No,Yes,34,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,33.83,1150.22,No
5103-MOTEO,Female,1,No,Yes,37,No,No,No,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,72.59,2685.83,Yes
3135-GNVDE,Male,0,No,Yes,40,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),28.02,1120.8,No
5038-MOTEO,Female,0,Yes,No,27,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,No,Electronic check,102.08,2756.16,No
4883-GNVDE,Male,0,No,No,72,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,30.16,2171.52,No
6867-HZTQW,Male,0,Yes,No,72,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),40.86,2941.92,Yes
1899-QPYBK,Male,0,Yes,Yes,40,No,No,No,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,58.45,2338.0,Yes
8707-HZTQW,Male,1,Yes,Yes,8,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),82.24,657.92,Yes
4064-GNVDE,Male,1,No,No,23,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),29.4,676.2,Yes
6653-QPYBK,Female,0,Yes,Yes,60,No,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,37.17,2230.2,No
8938-HZTQW,Male,0,Yes,No,25,No,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),47.03,1175.75,No
5929-MOTEO,Male,0,Yes,Yes,47,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),80.54,3785.38,No
9936-MOTEO,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),107.04,6743.52,No
7520-VHVEG,Female,1,No,No,23,Yes,No phone service,No,Yes,No,No,No,Yes,No internet service,One year,No,Credit card (automatic),77.45,1781.35,No
1175-HZTQW,Male,0,Yes,Yes,60,Yes,No,No,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),57.98,3478.8,Yes
9713-HZTQW,Female,0,Yes,Yes,55,No,No,No,Yes,Yes,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),70.46,3875.3,No
5209-QPYBK,Male,0,Yes,Yes,47,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),52.01,2444.47,No
5365-HZTQW,Male,0,No,Yes,28,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),113.42,3175.76,No
4283-HZTQW,Male,0,No,No,49,No,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,56.15,2751.35,No
2647-MOTEO,Female,0,Yes,No,72,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),112.18,8076.96,No
5639-MOTEO,Male,0,No,Yes,27,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,One year,No,Mailed check,107.91,2913.57,No
3621-QPYBK,Male,0,No,No,17,No,No,No,No internet service,No,No internet service,No,No internet service,No,One year,No,Mailed check,21.22,360.74,Yes
2741-VHVEG,Male,0,Yes,No,70,No,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),20.77,1453.9,Yes
2959-MOTEO,Female,0,Yes,No,64,No,No phone service,No,Yes,No,No,No internet service,Yes,Yes,Two year,No,Electronic check,114.02,7297.28,No
7903-GNVDE,Male,0,No,Yes,72,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,23.54,1694.88,No
4003-GNVDE,Female,0,No,Yes,8,No,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Electronic check,110.68,885.44,No
4622-MOTEO,Female,0,Yes,Yes,55,No,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,No,Credit card (automatic),21.96,1207.8,No
5063-GNVDE,Male,1,Yes,No,52,No,No phone service,DSL,No,No,No internet service,No,No,No internet service,Two year,Yes,Mailed check,100.37,5219.24,No
6261-GNVDE,Male,0,No,Yes,70,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,75.11,5257.7,No
9486-MOTEO,Male,0,No,No,46,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,49.55,2279.3,No
6638-GNVDE,Female,0,No,No,70,No,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,One year,No,Mailed check,84.05,5883.5,No
9767-HZTQW,Female,1,No,No,39,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),25.56,996.84,No
1404-HZTQW,Male,1,Yes,Yes,53,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),79.79,4228.87,No
2098-VHVEG,Male,1,No,Yes,19,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),86.64,1646.16,Yes
5849-VHVEG,Male,0,Yes,No,46,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,95.17,4377.82,No
9534-VHVEG,Female,0,Yes,No,14,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.8,1481.2,No
5381-QPYBK,Female,0,No,Yes,4,No,No,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.18,292.72,Yes
4906-QPYBK,Male,0,No,Yes,71,No,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.59,1532.89,No
8263-QPYBK,Male,1,No,No,6,No,No phone service,No,Yes,No internet service,No,No,No internet service,No,Two year,Yes,Mailed check,92.71,556.26,No
3996-MOTEO,Male,0,No,No,49,No,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.49,4630.01,No
4933-HZTQW,Female,0,No,Yes,29,No,Yes,No,No internet service,Yes,No,No internet service,No,No,Two year,No,Credit card (automatic),76.33,2213.57,No
6317-GNVDE,Male,0,Yes,Yes,55,No,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,37.61,2068.55,No
7712-HZTQW,Male,1,Yes,Yes,70,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.07,1614.9,No
6630-VHVEG,Male,0,Yes,Yes,6,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),99.22,595.32,No
6690-VHVEG,Female,0,Yes,Yes,42,No,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),72.53,3046.26,No
8084-QPYBK,Male,0,Yes,No,39,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.36,1964.04,Yes
4040-VHVEG,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),96.34,3949.94,Yes
4072-GNVDE,Male,0,No,No,38,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,110.2,4187.6,No
5661-GNVDE,Male,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.64,2546.88,No
3386-VHVEG,Female,0,No,Yes,1,No,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),109.39,109.39,Yes
1675-GNVDE,Female,0,No,Yes,34,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),64.05,2177.7,No
7399-HZTQW,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),61.93,1610.18,No
4833-HZTQW,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,85.12,5532.8,Yes
8275-QPYBK,Female,0,Yes,Yes,6,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.95,551.7,No
2896-HZTQW,Male,0,No,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,100.87,5346.11,No
3509-HZTQW,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.42,4481.32,No
1083-MOTEO,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,50.74,3501.06,No
6006-VHVEG,Female,0,No,No,20,No,Yes,DSL,No,No internet service,No internet service,No,No,No,One year,No,Mailed check,115.28,2305.6,No
5824-QPYBK,Female,0,Yes,Yes,15,No,Yes,DSL,No internet service,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),114.92,1723.8,No
2060-VHVEG,Male,0,No,No,46,No,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),38.34,1763.64,Yes
4001-HZTQW,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),107.56,4517.52,No
2471-HZTQW,Male,1,No,No,23,No,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,80.95,1861.85,No
1010-HZTQW,Male,1,Yes,Yes,26,No,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),44.39,1154.14,No
9081-GNVDE,Male,0,No,No,69,No,No,DSL,No internet service,No,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),60.45,4171.05,No
1419-HZTQW,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,34.8,1461.6,No
9491-HZTQW,Male,0,No,Yes,5,No,No phone service,No,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,36.77,183.85,No
2790-QPYBK,Female,0,Yes,Yes,0,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),103.34,103.34,No
7435-HZTQW,Female,0,No,Yes,34,No,No,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,70.67,2402.78,No
4548-MOTEO,Male,0,No,Yes,16,No,No phone service,No,No internet service,No,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.43,1478.88,No
7050-VHVEG,Female,0,Yes,No,47,No,No,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Mailed check,115.87,5445.89,Yes
8209-HZTQW,Male,0,No,Yes,50,No,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,31.95,1597.5,Yes
6517-MOTEO,Female,0,No,Yes,9,No,No,No,No,No,Yes,No,Yes,No internet service,Two year,No,Mailed check,64.86,583.74,Yes
4631-VHVEG,Female,1,Yes,Yes,12,No,Yes,DSL,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),83.7,1004.4,No
5145-VHVEG,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),68.6,4527.6,No
3499-GNVDE,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),50.51,505.1,Yes
9113-HZTQW,Female,0,Yes,No,65,Yes,No,No,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),43.19,2807.35,No
7363-VHVEG,Female,0,Yes,No,63,No,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,53.48,3369.24,No
5443-HZTQW,Male,0,Yes,Yes,40,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,31.54,1261.6,No
8809-QPYBK,Male,0,No,No,11,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No,One year,No,Credit card (automatic),92.56,1018.16,Yes
7207-QPYBK,Female,0,No,No,12,No,No phone service,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,117.06,1404.72,Yes
5241-QPYBK,Male,0,No,No,68,No,No,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,21.8,1482.4,No
5972-GNVDE,Male,0,No,Yes,0,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,Two year,No,Electronic check,94.27,94.27,No
1279-MOTEO,Male,0,Yes,No,10,No,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.15,691.5,Yes
5790-QPYBK,Male,0,No,Yes,32,No,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Electronic check,90.59,2898.88,Yes
2745-HZTQW,Female,0,Yes,Yes,6,No,Yes,Fiber optic,No,No,No,No internet service,No,Yes,One year,No,Mailed check,72.28,433.68,Yes
1760-QPYBK,Female,0,No,Yes,56,No,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,25.5,1428.0,No
3491-VHVEG,Female,1,No,No,62,No,No,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,52.81,3274.22,No
3736-VHVEG,Male,0,No,No,13,Yes,Yes,No,No,Yes,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),68.29,887.77,No
1794-MOTEO,Female,0,No,No,19,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),111.98,2127.62,Yes
2330-GNVDE,Male,1,Yes,No,69,Yes,No phone service,No,No,No,No internet service,No,Yes,Yes,One year,No,Mailed check,63.22,4362.18,No
8356-GNVDE,Female,0,Yes,No,55,Yes,Yes,No,Yes,No,No,No internet service,No,No,One year,No,Credit card (automatic),110.55,6080.25,No
9309-HZTQW,Male,0,No,Yes,40,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,41.64,1665.6,No
9462-GNVDE,Male,0,No,No,22,No,No,No,No,No,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),20.32,447.04,No
3331-HZTQW,Male,0,No,Yes,47,No,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,60.62,2849.14,No
1212-VHVEG,Female,1,Yes,No,15,No,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),51.86,777.9,Yes
8280-GNVDE,Female,0,No,Yes,18,No,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,One year,No,Credit card (automatic),64.69,1164.42,No
8459-HZTQW,Male,0,No,No,45,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,One year,No,Electronic check,49.27,2217.15,No
9810-VHVEG,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),71.77,3803.81,Yes
8774-HZTQW,Male,0,Yes,No,39,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,Yes,One year,No,Bank transfer (automatic),117.74,4591.86,No
2121-MOTEO,Male,0,Yes,No,3,No,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),96.51,289.53,No
8895-GNVDE,Female,1,No,Yes,41,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),78.25,3208.25,No
9662-QPYBK,Male,0,No,Yes,65,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,One year,Yes,Mailed check,64.29,4178.85,No
6880-GNVDE,Female,0,No,Yes,42,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),47.0,1974.0,No
